Date,Location,Source,Target,Weight
2020-01-01,"Ottawa, Ontario, Canada",digital activism and advocacy,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",digital archiving,Python,3
2020-01-01,"Ottawa, Ontario, Canada",digital archiving,Twitter,16
2020-01-01,"Ottawa, Ontario, Canada","digital libraries creation, management, and analysis",Python,2
2020-01-01,"Ottawa, Ontario, Canada","digital publishing projects, systems, and methods",TEI,10
2020-01-01,"Ottawa, Ontario, Canada",digital research infrastructures development and analysis,Palladio,1
2020-01-01,"Ottawa, Ontario, Canada",digital research infrastructures development and analysis,TEI,3
2020-01-01,"Ottawa, Ontario, Canada",digital research infrastructures development and analysis,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",digitization (2d & 3d),TEI,5
2020-01-01,"Ottawa, Ontario, Canada",education/ pedagogy,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",education/ pedagogy,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",electronic literature production and analysis,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",electronic literature production and analysis,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",electronic literature production and analysis,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",electronic literature production and analysis,Twitter,2
2020-01-01,"Ottawa, Ontario, Canada",english,Drupal,8
2020-01-01,"Ottawa, Ontario, Canada",english,Gephi,3
2020-01-01,"Ottawa, Ontario, Canada",english,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",english,Palladio,1
2020-01-01,"Ottawa, Ontario, Canada",english,Python,11
2020-01-01,"Ottawa, Ontario, Canada",english,TEI,36
2020-01-01,"Ottawa, Ontario, Canada",english,Twitter,26
2020-01-01,"Ottawa, Ontario, Canada",english,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",english,WordPress,1
2020-01-01,"Ottawa, Ontario, Canada",europe,Drupal,7
2020-01-01,"Ottawa, Ontario, Canada",europe,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",europe,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",europe,Python,4
2020-01-01,"Ottawa, Ontario, Canada",europe,TEI,19
2020-01-01,"Ottawa, Ontario, Canada",europe,Twitter,6
2020-01-01,"Ottawa, Ontario, Canada",europe,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",feminist studies,Twitter,3
2020-01-01,"Ottawa, Ontario, Canada",feminist studies,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",first nations and indigenous studies,Python,2
2020-01-01,"Ottawa, Ontario, Canada",first nations and indigenous studies,Twitter,4
2020-01-01,"Ottawa, Ontario, Canada",french,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",games studies,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",gender and sexuality studies,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",gender and sexuality studies,Twitter,3
2020-01-01,"Ottawa, Ontario, Canada",geography and geo-humanities,Python,1
2020-01-01,"Ottawa, Ontario, Canada",global,Drupal,5
2020-01-01,"Ottawa, Ontario, Canada",global,Gephi,3
2020-01-01,"Ottawa, Ontario, Canada",global,Python,8
2020-01-01,"Ottawa, Ontario, Canada",global,TEI,20
2020-01-01,"Ottawa, Ontario, Canada",global,Twitter,21
2020-01-01,"Ottawa, Ontario, Canada",global,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",history,Drupal,7
2020-01-01,"Ottawa, Ontario, Canada",history,Gephi,2
2020-01-01,"Ottawa, Ontario, Canada",history,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",history,Palladio,1
2020-01-01,"Ottawa, Ontario, Canada",history,Python,1
2020-01-01,"Ottawa, Ontario, Canada",history,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",history,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",history of science,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",humanities computing,Drupal,2
2020-01-01,"Ottawa, Ontario, Canada",humanities computing,Gephi,3
2020-01-01,"Ottawa, Ontario, Canada",humanities computing,Python,6
2020-01-01,"Ottawa, Ontario, Canada",humanities computing,TEI,23
2020-01-01,"Ottawa, Ontario, Canada",humanities computing,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",image processing and analysis,Python,1
2020-01-01,"Ottawa, Ontario, Canada",informatics,Drupal,1
2020-01-01,"Ottawa, Ontario, Canada",informatics,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",informatics,Python,6
2020-01-01,"Ottawa, Ontario, Canada",informatics,TEI,3
2020-01-01,"Ottawa, Ontario, Canada",informatics,WordPress,1
2020-01-01,"Ottawa, Ontario, Canada",information retrieval and querying algorithms and methods,Python,1
2020-01-01,"Ottawa, Ontario, Canada",information retrieval and querying algorithms and methods,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada","interface design, development, and analysis",Drupal,1
2020-01-01,"Ottawa, Ontario, Canada","interface design, development, and analysis",WordPress,1
2020-01-01,"Ottawa, Ontario, Canada",law and legal studies,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",library & information science,Python,3
2020-01-01,"Ottawa, Ontario, Canada",library & information science,TEI,3
2020-01-01,"Ottawa, Ontario, Canada",library & information science,Twitter,3
2020-01-01,"Ottawa, Ontario, Canada",linguistics,Python,3
2020-01-01,"Ottawa, Ontario, Canada",linguistics,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",linked (open) data,Python,1
2020-01-01,"Ottawa, Ontario, Canada",linked (open) data,TEI,1
2020-01-01,"Ottawa, Ontario, Canada","literacy, composition, and creative writing",TEI,1
2020-01-01,"Ottawa, Ontario, Canada","literacy, composition, and creative writing",Twitter,2
2020-01-01,"Ottawa, Ontario, Canada",literary studies,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",literary studies,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",literary studies,Python,3
2020-01-01,"Ottawa, Ontario, Canada",literary studies,TEI,7
2020-01-01,"Ottawa, Ontario, Canada",literary studies,Twitter,18
2020-01-01,"Ottawa, Ontario, Canada","manuscripts description, representation, and analysis",TEI,3
2020-01-01,"Ottawa, Ontario, Canada",media studies,Python,3
2020-01-01,"Ottawa, Ontario, Canada",media studies,Twitter,21
2020-01-01,"Ottawa, Ontario, Canada",meta-criticism (reflections on digital humanities and humanities computing),Python,1
2020-01-01,"Ottawa, Ontario, Canada",meta-criticism (reflections on digital humanities and humanities computing),Twitter,1
2020-01-01,"Ottawa, Ontario, Canada","metadata standards, systems, and methods",Python,1
2020-01-01,"Ottawa, Ontario, Canada","metadata standards, systems, and methods",TEI,2
2020-01-01,"Ottawa, Ontario, Canada","music and sound digitization, encoding, and analysis",Python,1
2020-01-01,"Ottawa, Ontario, Canada","music and sound digitization, encoding, and analysis",TEI,1
2020-01-01,"Ottawa, Ontario, Canada",musicology,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",musicology,Python,1
2020-01-01,"Ottawa, Ontario, Canada",musicology,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",natural language processing,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",natural language processing,Python,3
2020-01-01,"Ottawa, Ontario, Canada",natural language processing,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",natural language processing,Twitter,2
2020-01-01,"Ottawa, Ontario, Canada",network analysis and graphs theory and application,Gephi,2
2020-01-01,"Ottawa, Ontario, Canada",network analysis and graphs theory and application,Python,1
2020-01-01,"Ottawa, Ontario, Canada",network analysis and graphs theory and application,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",network analysis and graphs theory and application,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",north america,Drupal,3
2020-01-01,"Ottawa, Ontario, Canada",north america,Python,3
2020-01-01,"Ottawa, Ontario, Canada",north america,TEI,16
2020-01-01,"Ottawa, Ontario, Canada",north america,Twitter,8
2020-01-01,"Ottawa, Ontario, Canada",north america,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",north america,WordPress,1
2020-01-01,"Ottawa, Ontario, Canada",open access methods,TEI,1
2020-01-01,"Ottawa, Ontario, Canada","performance studies: dance, theatre",TEI,1
2020-01-01,"Ottawa, Ontario, Canada",philology,TEI,3
2020-01-01,"Ottawa, Ontario, Canada",philosophy,Python,1
2020-01-01,"Ottawa, Ontario, Canada",physical & minimal computing,TEI,9
2020-01-01,"Ottawa, Ontario, Canada",political science,Twitter,4
2020-01-01,"Ottawa, Ontario, Canada","project design, organization, management",Drupal,1
2020-01-01,"Ottawa, Ontario, Canada","project design, organization, management",TEI,2
2020-01-01,"Ottawa, Ontario, Canada","project design, organization, management",WordPress,1
2020-01-01,"Ottawa, Ontario, Canada",public humanities collaborations and methods,Drupal,7
2020-01-01,"Ottawa, Ontario, Canada",public humanities collaborations and methods,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",public humanities collaborations and methods,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",rhetorical analysis,Python,3
2020-01-01,"Ottawa, Ontario, Canada","scholarly editing and editions development, analysis, and methods",Google Books,1
2020-01-01,"Ottawa, Ontario, Canada","scholarly editing and editions development, analysis, and methods",TEI,5
2020-01-01,"Ottawa, Ontario, Canada",social media analysis and methods,Python,3
2020-01-01,"Ottawa, Ontario, Canada",social media analysis and methods,Twitter,24
2020-01-01,"Ottawa, Ontario, Canada",social media analysis and methods,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada","software development, systems, analysis and methods",Python,6
2020-01-01,"Ottawa, Ontario, Canada","software development, systems, analysis and methods",TEI,1
2020-01-01,"Ottawa, Ontario, Canada",south america,Drupal,2
2020-01-01,"Ottawa, Ontario, Canada",south america,Twitter,4
2020-01-01,"Ottawa, Ontario, Canada",south america,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",spanish,Python,3
2020-01-01,"Ottawa, Ontario, Canada","spatial & spatio-temporal analysis, modeling and visualization",Gephi,1
2020-01-01,"Ottawa, Ontario, Canada","spatial & spatio-temporal analysis, modeling and visualization",Python,1
2020-01-01,"Ottawa, Ontario, Canada","spatial & spatio-temporal analysis, modeling and visualization",TEI,3
2020-01-01,"Ottawa, Ontario, Canada","spatial & spatio-temporal analysis, modeling and visualization",Voyant,1
2020-01-01,"Ottawa, Ontario, Canada","sustainable procedures, systems, and methods",Python,5
2020-01-01,"Ottawa, Ontario, Canada","sustainable procedures, systems, and methods",TEI,11
2020-01-01,"Ottawa, Ontario, Canada","text encoding and markup language creation, deployment, and analysis",TEI,23
2020-01-01,"Ottawa, Ontario, Canada",text mining and analysis,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",text mining and analysis,Python,1
2020-01-01,"Ottawa, Ontario, Canada",text mining and analysis,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",text mining and analysis,Twitter,8
2020-01-01,"Ottawa, Ontario, Canada",text mining and analysis,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",theology and religious studies,Gephi,2
2020-01-01,"Ottawa, Ontario, Canada",theology and religious studies,TEI,1
2020-01-01,"Paderborn, Germany",annotieren,Drupal,1
2020-01-01,"Paderborn, Germany",inhaltsanalyse,Python,1
2020-01-01,"Paderborn, Germany",karte,Drupal,1
2020-01-01,"Paderborn, Germany",literatur,Python,1
2020-01-01,"Paderborn, Germany",modellierung,Drupal,1
2020-01-01,"Paderborn, Germany",modellierung,Python,1
2020-01-01,"Paderborn, Germany",räumliche analyse,Drupal,1
2020-01-01,"Paderborn, Germany",stilistische analyse,Python,1
2020-01-01,"Paderborn, Germany",text,Drupal,1
2020-01-01,"Paderborn, Germany",text,Python,1
2020-01-01,"Paderborn, Germany",ton,Python,1
2020-01-01,"Paderborn, Germany",transkription,Drupal,1
2020-01-01,"Paderborn, Germany",übersetzung,Python,1
2022-01-01,"Tokyo, Japan",15th-17th century,Drupal,1
2022-01-01,"Tokyo, Japan",15th-17th century,Gephi,1
2022-01-01,"Tokyo, Japan",15th-17th century,Google Books,2
2022-01-01,"Tokyo, Japan",15th-17th century,Python,10
2022-01-01,"Tokyo, Japan",15th-17th century,TEI,24
2022-01-01,"Tokyo, Japan",15th-17th century,Twitter,1
2022-01-01,"Tokyo, Japan",15th-17th century,Voyant,3
2022-01-01,"Tokyo, Japan",15th-17th century,Voyant Tools,1
2022-01-01,"Tokyo, Japan",18th century,Google Books,2
2022-01-01,"Tokyo, Japan",18th century,Python,19
2022-01-01,"Tokyo, Japan",18th century,TEI,12
2022-01-01,"Tokyo, Japan",18th century,Twitter,1
2022-01-01,"Tokyo, Japan",18th century,Voyant,2
2022-01-01,"Tokyo, Japan",18th century,Voyant Tools,1
2022-01-01,"Tokyo, Japan",19th century,Drupal,3
2022-01-01,"Tokyo, Japan",19th century,Gephi,3
2022-01-01,"Tokyo, Japan",19th century,Google Books,1
2022-01-01,"Tokyo, Japan",19th century,Python,22
2022-01-01,"Tokyo, Japan",19th century,TEI,31
2022-01-01,"Tokyo, Japan",19th century,Twitter,1
2022-01-01,"Tokyo, Japan",19th century,Voyant,3
2022-01-01,"Tokyo, Japan",19th century,Voyant Tools,1
2022-01-01,"Tokyo, Japan",19th century,Zotero,4
2022-01-01,"Tokyo, Japan",20th century,Drupal,3
2022-01-01,"Tokyo, Japan",20th century,Gephi,6
2022-01-01,"Tokyo, Japan",20th century,Google Books,1
2022-01-01,"Tokyo, Japan",20th century,Python,18
2022-01-01,"Tokyo, Japan",20th century,TEI,59
2022-01-01,"Tokyo, Japan",20th century,Twitter,1
2022-01-01,"Tokyo, Japan",20th century,Voyant,18
2022-01-01,"Tokyo, Japan",20th century,Voyant Tools,4
2022-01-01,"Tokyo, Japan",20th century,WordPress,1
2022-01-01,"Tokyo, Japan",20th century,Zotero,5
2022-01-01,"Tokyo, Japan",5th-14th century,Google Books,2
2022-01-01,"Tokyo, Japan",5th-14th century,Python,1
2022-01-01,"Tokyo, Japan",5th-14th century,TEI,24
2022-01-01,"Tokyo, Japan",africa,TEI,1
2022-01-01,"Tokyo, Japan",africa,Twitter,4
2022-01-01,"Tokyo, Japan",african and african american studies,Python,1
2022-01-01,"Tokyo, Japan",analysis,Drupal,1
2022-01-01,"Tokyo, Japan",analysis,TEI,11
2022-01-01,"Tokyo, Japan",analysis,Voyant,3
2022-01-01,"Tokyo, Japan",analysis,Voyant Tools,1
2022-01-01,"Tokyo, Japan","annotation structures, systems, and methods",Python,1
2022-01-01,"Tokyo, Japan","annotation structures, systems, and methods",TEI,20
2022-01-01,"Tokyo, Japan",archaeology,Gephi,1
2022-01-01,"Tokyo, Japan",archaeology,Python,2
2022-01-01,"Tokyo, Japan",archaeology,TEI,1
2022-01-01,"Tokyo, Japan",art history,Python,1
2022-01-01,"Tokyo, Japan",art history,TEI,3
2022-01-01,"Tokyo, Japan",artificial intelligence and machine learning,Google Books,1
2022-01-01,"Tokyo, Japan",artificial intelligence and machine learning,Python,1
2022-01-01,"Tokyo, Japan",artificial intelligence and machine learning,TEI,14
2022-01-01,"Tokyo, Japan",artificial intelligence and machine learning,Zotero,1
2022-01-01,"Tokyo, Japan",asia,Gephi,1
2022-01-01,"Tokyo, Japan",asia,Google Books,1
2022-01-01,"Tokyo, Japan",asia,Python,6
2022-01-01,"Tokyo, Japan",asia,TEI,24
2022-01-01,"Tokyo, Japan",asia,Twitter,4
2022-01-01,"Tokyo, Japan",asia,Zotero,1
2022-01-01,"Tokyo, Japan",asian studies,Gephi,1
2022-01-01,"Tokyo, Japan",asian studies,Python,1
2022-01-01,"Tokyo, Japan",asian studies,TEI,22
2022-01-01,"Tokyo, Japan",attribution studies and stylometric analysis,Python,9
2022-01-01,"Tokyo, Japan",attribution studies and stylometric analysis,TEI,4
2022-01-01,"Tokyo, Japan",attribution studies and stylometric analysis,Twitter,1
2022-01-01,"Tokyo, Japan",bce-4th century,Gephi,1
2022-01-01,"Tokyo, Japan",bce-4th century,Python,1
2022-01-01,"Tokyo, Japan",bce-4th century,TEI,8
2022-01-01,"Tokyo, Japan",bibliographic analysis,TEI,2
2022-01-01,"Tokyo, Japan",book and print history,TEI,17
2022-01-01,"Tokyo, Japan",book and print history,Voyant,2
2022-01-01,"Tokyo, Japan",book and print history,Voyant Tools,1
2022-01-01,"Tokyo, Japan",central/eastern european studies,Gephi,1
2022-01-01,"Tokyo, Japan",central/eastern european studies,TEI,9
2022-01-01,"Tokyo, Japan",communication studies,Python,1
2022-01-01,"Tokyo, Japan",communication studies,Twitter,1
2022-01-01,"Tokyo, Japan",comparative (2 or more geographical areas),Gephi,1
2022-01-01,"Tokyo, Japan",comparative (2 or more geographical areas),Python,4
2022-01-01,"Tokyo, Japan",comparative (2 or more geographical areas),TEI,22
2022-01-01,"Tokyo, Japan",comparative (2 or more geographical areas),Twitter,3
2022-01-01,"Tokyo, Japan",comparative (2 or more geographical areas),WordPress,1
2022-01-01,"Tokyo, Japan",computer science,Drupal,1
2022-01-01,"Tokyo, Japan",computer science,Google Books,1
2022-01-01,"Tokyo, Japan",computer science,Python,6
2022-01-01,"Tokyo, Japan",computer science,Scalar,1
2022-01-01,"Tokyo, Japan",computer science,TEI,36
2022-01-01,"Tokyo, Japan",computer science,Twitter,1
2022-01-01,"Tokyo, Japan",computer science,WordPress,1
2022-01-01,"Tokyo, Japan",computer science,Zotero,2
2022-01-01,"Tokyo, Japan",concordancing and indexing,Zotero,2
2022-01-01,"Tokyo, Japan",contemporary,Drupal,1
2022-01-01,"Tokyo, Japan",contemporary,Gephi,3
2022-01-01,"Tokyo, Japan",contemporary,Google Books,1
2022-01-01,"Tokyo, Japan",contemporary,Python,6
2022-01-01,"Tokyo, Japan",contemporary,Scalar,1
2022-01-01,"Tokyo, Japan",contemporary,TEI,69
2022-01-01,"Tokyo, Japan",contemporary,Twitter,13
2022-01-01,"Tokyo, Japan",contemporary,Voyant,26
2022-01-01,"Tokyo, Japan",contemporary,Voyant Tools,8
2022-01-01,"Tokyo, Japan",contemporary,WordPress,3
2022-01-01,"Tokyo, Japan",contemporary,Zotero,5
2022-01-01,"Tokyo, Japan","copyright, licensing, and permissions standards, systems, and processes",TEI,4
2022-01-01,"Tokyo, Japan",crowdsourcing,Python,1
2022-01-01,"Tokyo, Japan",cultural analytics,Gephi,6
