Source,Target,Date,Location,Weight,Latitude,Longitude,Coordinates
WordPress,Drupal,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",24,40.813616,-96.7025955,"40.813616, -96.7025955"
WordPress,Drupal,1/1/2014 0:00:00,"Lausanne, Switzerland",13,46.5196535,6.6322734,"46.5196535, 6.6322734"
WordPress,Drupal,1/1/2015 0:00:00,"Sydney, Australia",4,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
WordPress,Drupal,1/1/2016 0:00:00,"Kraków, Poland",24,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
WordPress,Drupal,1/1/2017 0:00:00,"Montréal, Canada",9,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
WordPress,Drupal,1/1/2018 0:00:00,"Mexico City, Mexico",4,19.4326077,-99.133208,"19.4326077, -99.133208"
WordPress,Drupal,1/1/2019 0:00:00,"Utrecht, Netherlands",4,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
WordPress,Drupal,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",9,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
WordPress,Drupal,1/1/2022 0:00:00,"Tokyo, Japan",6,35.6764225,139.650027,"35.6764225, 139.650027"
WordPress,Gephi,1/1/2011 0:00:00,"Stanford, California, United States",6,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
WordPress,Gephi,1/1/2012 0:00:00,"Hamburg, Germany",8,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
WordPress,Gephi,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",23,40.813616,-96.7025955,"40.813616, -96.7025955"
WordPress,Gephi,1/1/2014 0:00:00,"Lausanne, Switzerland",16,46.5196535,6.6322734,"46.5196535, 6.6322734"
WordPress,Gephi,1/1/2015 0:00:00,"Sydney, Australia",13,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
WordPress,Gephi,1/1/2016 0:00:00,"Kraków, Poland",25,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
