Date,Location,Source,Target,Weight
2019-01-01,"Utrecht, Netherlands",TEI,modelling textual genesis,8
2019-01-01,"Utrecht, Netherlands",TEI,morphological analysis,1
2019-01-01,"Utrecht, Netherlands",TEI,multimedia editions,1
2019-01-01,"Utrecht, Netherlands",TEI,multimodality,1
2019-01-01,"Utrecht, Netherlands",TEI,music encoding,1
2019-01-01,"Utrecht, Netherlands",TEI,named entities annotation,9
2019-01-01,"Utrecht, Netherlands",TEI,named entity,3
2019-01-01,"Utrecht, Netherlands",TEI,narratology,1
2019-01-01,"Utrecht, Netherlands",TEI,natural language,1
2019-01-01,"Utrecht, Netherlands",TEI,natural language processing,4
2019-01-01,"Utrecht, Netherlands",TEI,network analysis,3
2019-01-01,"Utrecht, Netherlands",TEI,network project,10
2019-01-01,"Utrecht, Netherlands",TEI,networks,12
2019-01-01,"Utrecht, Netherlands",TEI,newspapers,5
2019-01-01,"Utrecht, Netherlands",TEI,nlp,3
2019-01-01,"Utrecht, Netherlands",TEI,ocr,1
2019-01-01,"Utrecht, Netherlands",TEI,odd,7
2019-01-01,"Utrecht, Netherlands",TEI,old polish,1
2019-01-01,"Utrecht, Netherlands",TEI,ontological status,4
2019-01-01,"Utrecht, Netherlands",TEI,open access,12
2019-01-01,"Utrecht, Netherlands",TEI,open data,2
2019-01-01,"Utrecht, Netherlands",TEI,open science,2
2019-01-01,"Utrecht, Netherlands",TEI,open source software,1
2019-01-01,"Utrecht, Netherlands",TEI,owl,6
2019-01-01,"Utrecht, Netherlands",TEI,palaeography,3
2019-01-01,"Utrecht, Netherlands",TEI,pedagogy,1
2019-01-01,"Utrecht, Netherlands",TEI,performance,35
2019-01-01,"Utrecht, Netherlands",TEI,periodicals,5
2019-01-01,"Utrecht, Netherlands",TEI,persian,2
2019-01-01,"Utrecht, Netherlands",TEI,philology,4
2019-01-01,"Utrecht, Netherlands",TEI,pipeline,6
2019-01-01,"Utrecht, Netherlands",TEI,popularity,1
2019-01-01,"Utrecht, Netherlands",TEI,promptbooks,35
2019-01-01,"Utrecht, Netherlands",TEI,prosopography,13
2019-01-01,"Utrecht, Netherlands",TEI,prototype,1
2019-01-01,"Utrecht, Netherlands",TEI,publishing software,3
2019-01-01,"Utrecht, Netherlands",TEI,raw data,8
2019-01-01,"Utrecht, Netherlands",TEI,rdbms,6
2019-01-01,"Utrecht, Netherlands",TEI,rdf,17
2019-01-01,"Utrecht, Netherlands",TEI,rdf-lifting,8
2019-01-01,"Utrecht, Netherlands",TEI,reading reports,1
2019-01-01,"Utrecht, Netherlands",TEI,reception studies,4
2019-01-01,"Utrecht, Netherlands",TEI,renaissance manuscripts,2
2019-01-01,"Utrecht, Netherlands",TEI,repair,1
2019-01-01,"Utrecht, Netherlands",TEI,repetition,1
2019-01-01,"Utrecht, Netherlands",TEI,research data,4
2019-01-01,"Utrecht, Netherlands",TEI,research infrastructure,6
2019-01-01,"Utrecht, Netherlands",TEI,research platform,1
2019-01-01,"Utrecht, Netherlands",TEI,revisions,1
2019-01-01,"Utrecht, Netherlands",TEI,russia,1
2019-01-01,"Utrecht, Netherlands",TEI,salutations,4
2019-01-01,"Utrecht, Netherlands",TEI,scholarly communities,1
2019-01-01,"Utrecht, Netherlands",TEI,scholarly digital editions,1
2019-01-01,"Utrecht, Netherlands",TEI,scholarly editing,3
2019-01-01,"Utrecht, Netherlands",TEI,scholarly edition,7
2019-01-01,"Utrecht, Netherlands",TEI,scholarly publishing,1
2019-01-01,"Utrecht, Netherlands",TEI,scriptural references,3
2019-01-01,"Utrecht, Netherlands",TEI,semantic web,31
2019-01-01,"Utrecht, Netherlands",TEI,sentiment analysis,2
2019-01-01,"Utrecht, Netherlands",TEI,sequence alignment,1
2019-01-01,"Utrecht, Netherlands",TEI,slavic and east european studies,1
2019-01-01,"Utrecht, Netherlands",TEI,sloane,1
2019-01-01,"Utrecht, Netherlands",TEI,software engineering,1
2019-01-01,"Utrecht, Netherlands",TEI,sonnet,1
2019-01-01,"Utrecht, Netherlands",TEI,spanish,8
2019-01-01,"Utrecht, Netherlands",TEI,strategy,1
2019-01-01,"Utrecht, Netherlands",TEI,stylometry,2
2019-01-01,"Utrecht, Netherlands",TEI,stylometry. corpus analysis,2
2019-01-01,"Utrecht, Netherlands",TEI,sustainability,4
2019-01-01,"Utrecht, Netherlands",TEI,syriac,10
2019-01-01,"Utrecht, Netherlands",TEI,teaching,3
2019-01-01,"Utrecht, Netherlands",TEI,tei,215
2019-01-01,"Utrecht, Netherlands",TEI,tei documentation,25
2019-01-01,"Utrecht, Netherlands",TEI,tei rdf webservices,2
2019-01-01,"Utrecht, Netherlands",TEI,tei xml,3
2019-01-01,"Utrecht, Netherlands",TEI,tei-xml,4
2019-01-01,"Utrecht, Netherlands",TEI,text,1
2019-01-01,"Utrecht, Netherlands",TEI,text analysis,5
2019-01-01,"Utrecht, Netherlands",TEI,text encoding initiative,25
2019-01-01,"Utrecht, Netherlands",TEI,text encoding initiative (tei),7
2019-01-01,"Utrecht, Netherlands",TEI,text mining,12
2019-01-01,"Utrecht, Netherlands",TEI,text-as-graph,4
2019-01-01,"Utrecht, Netherlands",TEI,text-genetic paths,8
2019-01-01,"Utrecht, Netherlands",TEI,text-reuse,1
2019-01-01,"Utrecht, Netherlands",TEI,textometry,23
2019-01-01,"Utrecht, Netherlands",TEI,textual variants,1
2019-01-01,"Utrecht, Netherlands",TEI,theatre studies,1
2019-01-01,"Utrecht, Netherlands",TEI,tolstoy,2
2019-01-01,"Utrecht, Netherlands",TEI,tool development,3
2019-01-01,"Utrecht, Netherlands",TEI,transfer of information,12
2019-01-01,"Utrecht, Netherlands",TEI,transmediality,12
2019-01-01,"Utrecht, Netherlands",TEI,travelogue,12
2019-01-01,"Utrecht, Netherlands",TEI,trusted digital repository,7
2019-01-01,"Utrecht, Netherlands",TEI,txm,23
2019-01-01,"Utrecht, Netherlands",TEI,ui studies,3
2019-01-01,"Utrecht, Netherlands",TEI,uml,1
2019-01-01,"Utrecht, Netherlands",TEI,urn,2
2019-01-01,"Utrecht, Netherlands",TEI,user uptake,3
2019-01-01,"Utrecht, Netherlands",TEI,variorum interface,8
2019-01-01,"Utrecht, Netherlands",TEI,visual,1
2019-01-01,"Utrecht, Netherlands",TEI,visualisation,1
2019-01-01,"Utrecht, Netherlands",TEI,visualization,1
2019-01-01,"Utrecht, Netherlands",TEI,vre,1
2019-01-01,"Utrecht, Netherlands",TEI,wayang kulit,1
2019-01-01,"Utrecht, Netherlands",TEI,web search engine,1
2019-01-01,"Utrecht, Netherlands",TEI,webservice,8
2019-01-01,"Utrecht, Netherlands",TEI,wikipedia,1
2019-01-01,"Utrecht, Netherlands",TEI,workflow,6
2019-01-01,"Utrecht, Netherlands",TEI,writing process,1
2019-01-01,"Utrecht, Netherlands",TEI,ww1,15
2019-01-01,"Utrecht, Netherlands",TEI,xml,23
2019-01-01,"Utrecht, Netherlands",TEI,xpointers,35
2019-01-01,"Utrecht, Netherlands",Twitter,african dh,1
2019-01-01,"Utrecht, Netherlands",Twitter,african language technology,1
2019-01-01,"Utrecht, Netherlands",Twitter,african languages,1
2019-01-01,"Utrecht, Netherlands",Twitter,african repositories,1
2019-01-01,"Utrecht, Netherlands",Twitter,big data,1
2019-01-01,"Utrecht, Netherlands",Twitter,born digital objects,1
2019-01-01,"Utrecht, Netherlands",Twitter,collaboration,1
2019-01-01,"Utrecht, Netherlands",Twitter,collection management system,1
2019-01-01,"Utrecht, Netherlands",Twitter,communications,1
2019-01-01,"Utrecht, Netherlands",Twitter,community review,1
2019-01-01,"Utrecht, Netherlands",Twitter,critique,1
2019-01-01,"Utrecht, Netherlands",Twitter,cultural heritage,1
2019-01-01,"Utrecht, Netherlands",Twitter,dariah,1
2019-01-01,"Utrecht, Netherlands",Twitter,data mining,1
2019-01-01,"Utrecht, Netherlands",Twitter,data pipeline,1
2019-01-01,"Utrecht, Netherlands",Twitter,digital methods,1
2019-01-01,"Utrecht, Netherlands",Twitter,discourse,1
2019-01-01,"Utrecht, Netherlands",Twitter,discourse analysis,1
2019-01-01,"Utrecht, Netherlands",Twitter,early career researchers,1
2019-01-01,"Utrecht, Netherlands",Twitter,early-modern,1
2019-01-01,"Utrecht, Netherlands",Twitter,epistemic cultures,1
2019-01-01,"Utrecht, Netherlands",Twitter,fake news,1
2019-01-01,"Utrecht, Netherlands",Twitter,heritage,1
2019-01-01,"Utrecht, Netherlands",Twitter,historical texts,1
2019-01-01,"Utrecht, Netherlands",Twitter,immersive experience,1
2019-01-01,"Utrecht, Netherlands",Twitter,immersive technologies,1
2019-01-01,"Utrecht, Netherlands",Twitter,interdisciplinarity,1
2019-01-01,"Utrecht, Netherlands",Twitter,labor,1
2019-01-01,"Utrecht, Netherlands",Twitter,literature,1
2019-01-01,"Utrecht, Netherlands",Twitter,maps,1
2019-01-01,"Utrecht, Netherlands",Twitter,micro clustering,1
2019-01-01,"Utrecht, Netherlands",Twitter,misogyny,1
2019-01-01,"Utrecht, Netherlands",Twitter,museums,1
2019-01-01,"Utrecht, Netherlands",Twitter,named entity recognition,1
2019-01-01,"Utrecht, Netherlands",Twitter,natural language processing,1
2019-01-01,"Utrecht, Netherlands",Twitter,networks,1
2019-01-01,"Utrecht, Netherlands",Twitter,online hostility,1
2019-01-01,"Utrecht, Netherlands",Twitter,open access,1
2019-01-01,"Utrecht, Netherlands",Twitter,pedagogy,1
2019-01-01,"Utrecht, Netherlands",Twitter,phonetics,1
2019-01-01,"Utrecht, Netherlands",Twitter,research communities,1
2019-01-01,"Utrecht, Netherlands",Twitter,research infrastructures,1
2019-01-01,"Utrecht, Netherlands",Twitter,scholarly communication,1
2019-01-01,"Utrecht, Netherlands",Twitter,scottish heritage,1
2019-01-01,"Utrecht, Netherlands",Twitter,social media,1
2019-01-01,"Utrecht, Netherlands",Twitter,social network graphs,1
2019-01-01,"Utrecht, Netherlands",Twitter,survey design,1
2019-01-01,"Utrecht, Netherlands",Twitter,teaching,1
2019-01-01,"Utrecht, Netherlands",Twitter,topic extraction,1
2019-01-01,"Utrecht, Netherlands",Twitter,word embeddings,1
2019-01-01,"Utrecht, Netherlands",Voyant,abandoned heritage,1
2019-01-01,"Utrecht, Netherlands",Voyant,block-based computing,3
2019-01-01,"Utrecht, Netherlands",Voyant,book nlb.,5
2019-01-01,"Utrecht, Netherlands",Voyant,château de noisy,1
2019-01-01,"Utrecht, Netherlands",Voyant,computational methodologies,5
2019-01-01,"Utrecht, Netherlands",Voyant,computational thinking,3
2019-01-01,"Utrecht, Netherlands",Voyant,conjunctive language,5
2019-01-01,"Utrecht, Netherlands",Voyant,digital reconstruction,1
2019-01-01,"Utrecht, Netherlands",Voyant,documentation,1
2019-01-01,"Utrecht, Netherlands",Voyant,nguni language,5
2019-01-01,"Utrecht, Netherlands",Voyant,regular expressions,5
2019-01-01,"Utrecht, Netherlands",Voyant,urbex,1
2019-01-01,"Utrecht, Netherlands",Voyant,visual programming,3
2019-01-01,"Utrecht, Netherlands",Voyant,voyant tools,5
2019-01-01,"Utrecht, Netherlands",Voyant Tools,block-based computing,1
2019-01-01,"Utrecht, Netherlands",Voyant Tools,book nlb.,5
2019-01-01,"Utrecht, Netherlands",Voyant Tools,computational methodologies,5
2019-01-01,"Utrecht, Netherlands",Voyant Tools,computational thinking,1
2019-01-01,"Utrecht, Netherlands",Voyant Tools,conjunctive language,5
2019-01-01,"Utrecht, Netherlands",Voyant Tools,nguni language,5
2019-01-01,"Utrecht, Netherlands",Voyant Tools,regular expressions,5
2019-01-01,"Utrecht, Netherlands",Voyant Tools,visual programming,1
2019-01-01,"Utrecht, Netherlands",Voyant Tools,voyant tools,5
2019-01-01,"Utrecht, Netherlands",WordPress,best practices,1
2019-01-01,"Utrecht, Netherlands",WordPress,community review,1
2019-01-01,"Utrecht, Netherlands",WordPress,cultural heritage studies,1
2019-01-01,"Utrecht, Netherlands",WordPress,digital humanities,1
2019-01-01,"Utrecht, Netherlands",WordPress,digital methods,1
2019-01-01,"Utrecht, Netherlands",WordPress,geo-information technologies,1
2019-01-01,"Utrecht, Netherlands",WordPress,historical memory,1
2019-01-01,"Utrecht, Netherlands",WordPress,history of the ussr,1
2019-01-01,"Utrecht, Netherlands",WordPress,open access,1
2019-01-01,"Utrecht, Netherlands",WordPress,pedagogy,1
2019-01-01,"Utrecht, Netherlands",WordPress,political repressions,1
2019-01-01,"Utrecht, Netherlands",WordPress,project planning,1
2019-01-01,"Utrecht, Netherlands",WordPress,research infrastructure,1
2019-01-01,"Utrecht, Netherlands",WordPress,scholarly communication,1
2019-01-01,"Utrecht, Netherlands",WordPress,sustainability,1
2019-01-01,"Utrecht, Netherlands",WordPress,volga germans,1
2019-01-01,"Utrecht, Netherlands",WordPress,webinars,1
2019-01-01,"Utrecht, Netherlands",Zotero,archiving,1
2019-01-01,"Utrecht, Netherlands",Zotero,editing,1
2019-01-01,"Utrecht, Netherlands",Zotero,maintenance,1
2019-01-01,"Utrecht, Netherlands",Zotero,repair,1
2019-01-01,"Utrecht, Netherlands",Zotero,software engineering,1
2019-01-01,"Utrecht, Netherlands",Zotero,sustainability,1
2019-01-01,"Utrecht, Netherlands",Zotero,tool development,1
2019-01-01,"Utrecht, Netherlands",Zotero,user uptake,1
2020-01-01,"Ottawa, Ontario, Canada",Drupal,Citizen science,2
2020-01-01,"Ottawa, Ontario, Canada",Drupal,Collaborative platforms,5
2020-01-01,"Ottawa, Ontario, Canada",Drupal,Crowdsourcing,7
2020-01-01,"Ottawa, Ontario, Canada",Drupal,Digital Public History,2
2020-01-01,"Ottawa, Ontario, Canada",Drupal,Ireland,5
2020-01-01,"Ottawa, Ontario, Canada",Drupal,Open Data,2
2020-01-01,"Ottawa, Ontario, Canada",Drupal,Public History,5
2020-01-01,"Ottawa, Ontario, Canada",Drupal,Spanish Republican exile,2
2020-01-01,"Ottawa, Ontario, Canada",Drupal,cultural heritage,5
2020-01-01,"Ottawa, Ontario, Canada",Drupal,design,1
2020-01-01,"Ottawa, Ontario, Canada",Drupal,website development,1
2020-01-01,"Ottawa, Ontario, Canada",Gephi,African languages,1
2020-01-01,"Ottawa, Ontario, Canada",Gephi,Musicology,1
2020-01-01,"Ottawa, Ontario, Canada",Gephi,Named Entity Recognition,1
2020-01-01,"Ottawa, Ontario, Canada",Gephi,Social Network,1
2020-01-01,"Ottawa, Ontario, Canada",Gephi,culture analytics,2
2020-01-01,"Ottawa, Ontario, Canada",Gephi,gephi,2
2020-01-01,"Ottawa, Ontario, Canada",Gephi,historical networks,2
2020-01-01,"Ottawa, Ontario, Canada",Gephi,literary analysis,1
2020-01-01,"Ottawa, Ontario, Canada",Gephi,named entity recognition,1
2020-01-01,"Ottawa, Ontario, Canada",Gephi,network analysis,1
2020-01-01,"Ottawa, Ontario, Canada",Gephi,network studies,2
2020-01-01,"Ottawa, Ontario, Canada",Gephi,pattern recognition,2
2020-01-01,"Ottawa, Ontario, Canada",Gephi,teaching,1
2020-01-01,"Ottawa, Ontario, Canada",Gephi,visualization,1
2020-01-01,"Ottawa, Ontario, Canada",Google Books,Digital Humanities,1
2020-01-01,"Ottawa, Ontario, Canada",Google Books,Travelogues,1
2020-01-01,"Ottawa, Ontario, Canada",Google Books,Victorian studies,1
2020-01-01,"Ottawa, Ontario, Canada",Google Books,hypertext,1
2020-01-01,"Ottawa, Ontario, Canada",Google Books,machine learning,1
2020-01-01,"Ottawa, Ontario, Canada",Google Books,print culture,1
2020-01-01,"Ottawa, Ontario, Canada",Google Books,scholarly editing,1
2020-01-01,"Ottawa, Ontario, Canada",Palladio,Chinese Recorder,1
2020-01-01,"Ottawa, Ontario, Canada",Palladio,Dan-Hsin Archives,1
2020-01-01,"Ottawa, Ontario, Canada",Palladio,DocuSky,1
2020-01-01,"Ottawa, Ontario, Canada",Palladio,Ming-Qing Taiwan Administrative Archives,1
2020-01-01,"Ottawa, Ontario, Canada",Palladio,digital humanities platform,1
2020-01-01,"Ottawa, Ontario, Canada",Python,Computational access,2
2020-01-01,"Ottawa, Ontario, Canada",Python,Data,1
2020-01-01,"Ottawa, Ontario, Canada",Python,FAIR data,1
2020-01-01,"Ottawa, Ontario, Canada",Python,Living Systems,5
2020-01-01,"Ottawa, Ontario, Canada",Python,Metadata,1
2020-01-01,"Ottawa, Ontario, Canada",Python,Migration,1
2020-01-01,"Ottawa, Ontario, Canada",Python,Milton,1
2020-01-01,"Ottawa, Ontario, Canada",Python,Paul Otlet,1
2020-01-01,"Ottawa, Ontario, Canada",Python,Python,1
2020-01-01,"Ottawa, Ontario, Canada",Python,Research Applications,5
2020-01-01,"Ottawa, Ontario, Canada",Python,Sentiment Analysis,1
2020-01-01,"Ottawa, Ontario, Canada",Python,Social Media,1
2020-01-01,"Ottawa, Ontario, Canada",Python,Software Stacks,5
2020-01-01,"Ottawa, Ontario, Canada",Python,Sustainability,5
2020-01-01,"Ottawa, Ontario, Canada",Python,Systems,1
2020-01-01,"Ottawa, Ontario, Canada",Python,TOSCA,5
2020-01-01,"Ottawa, Ontario, Canada",Python,Topic Modeling,1
2020-01-01,"Ottawa, Ontario, Canada",Python,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",Python,WARC,2
2020-01-01,"Ottawa, Ontario, Canada",Python,abandonment,1
2020-01-01,"Ottawa, Ontario, Canada",Python,author attribution and identification,1
2020-01-01,"Ottawa, Ontario, Canada",Python,collaboration,1
2020-01-01,"Ottawa, Ontario, Canada",Python,computational social science,1
2020-01-01,"Ottawa, Ontario, Canada",Python,computer vision,1
2020-01-01,"Ottawa, Ontario, Canada",Python,corpus expansion,1
2020-01-01,"Ottawa, Ontario, Canada",Python,data cleaning,1
2020-01-01,"Ottawa, Ontario, Canada",Python,data curation,2
2020-01-01,"Ottawa, Ontario, Canada",Python,data preservation,2
2020-01-01,"Ottawa, Ontario, Canada",Python,data publishing,1
2020-01-01,"Ottawa, Ontario, Canada",Python,data visualisation,1
2020-01-01,"Ottawa, Ontario, Canada",Python,databases,1
2020-01-01,"Ottawa, Ontario, Canada",Python,deduplication,1
2020-01-01,"Ottawa, Ontario, Canada",Python,degradation,1
2020-01-01,"Ottawa, Ontario, Canada",Python,design,1
2020-01-01,"Ottawa, Ontario, Canada",Python,digital musicology,1
2020-01-01,"Ottawa, Ontario, Canada",Python,digital notebooks,1
2020-01-01,"Ottawa, Ontario, Canada",Python,documentarity,1
2020-01-01,"Ottawa, Ontario, Canada",Python,enjambment,3
2020-01-01,"Ottawa, Ontario, Canada",Python,genre,1
2020-01-01,"Ottawa, Ontario, Canada",Python,geography,1
2020-01-01,"Ottawa, Ontario, Canada",Python,globality,2
2020-01-01,"Ottawa, Ontario, Canada",Python,haiku,1
2020-01-01,"Ottawa, Ontario, Canada",Python,interface,1
2020-01-01,"Ottawa, Ontario, Canada",Python,linked data,1
2020-01-01,"Ottawa, Ontario, Canada",Python,linked open data,1
2020-01-01,"Ottawa, Ontario, Canada",Python,literary network analysis,1
2020-01-01,"Ottawa, Ontario, Canada",Python,machine learning,1
2020-01-01,"Ottawa, Ontario, Canada",Python,media studies,1
2020-01-01,"Ottawa, Ontario, Canada",Python,multi-modal analysis,1
2020-01-01,"Ottawa, Ontario, Canada",Python,multimedia,1
2020-01-01,"Ottawa, Ontario, Canada",Python,music encoding,1
2020-01-01,"Ottawa, Ontario, Canada",Python,online digital humanities projects,1
2020-01-01,"Ottawa, Ontario, Canada",Python,ontology,1
2020-01-01,"Ottawa, Ontario, Canada",Python,open data,1
2020-01-01,"Ottawa, Ontario, Canada",Python,preservation,1
2020-01-01,"Ottawa, Ontario, Canada",Python,rhyme,3
2020-01-01,"Ottawa, Ontario, Canada",Python,scansion,3
2020-01-01,"Ottawa, Ontario, Canada",Python,sentiment analysis,1
2020-01-01,"Ottawa, Ontario, Canada",Python,social media,2
2020-01-01,"Ottawa, Ontario, Canada",Python,software development,1
2020-01-01,"Ottawa, Ontario, Canada",Python,spatio-temporal textual data,1
2020-01-01,"Ottawa, Ontario, Canada",Python,syllabification,3
2020-01-01,"Ottawa, Ontario, Canada",Python,text analysis,1
2020-01-01,"Ottawa, Ontario, Canada",Python,time-based media,1
2020-01-01,"Ottawa, Ontario, Canada",Python,visual culture,1
2020-01-01,"Ottawa, Ontario, Canada",Python,web archiving,2
2020-01-01,"Ottawa, Ontario, Canada",Python,web crawling,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,18th century,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,19th Century,2
2020-01-01,"Ottawa, Ontario, Canada",TEI,19th c. France,2
2020-01-01,"Ottawa, Ontario, Canada",TEI,3D modelling,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,African languages representation,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Buddhist Studies,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Citation,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Community involvement,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Content production,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Corpus linguistics,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Critical apparatus,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Darwin,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Data Transformation,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Digital platforms,1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Digital scholarly edition,4
2020-01-01,"Ottawa, Ontario, Canada",TEI,Edo (formerly Tokyo),1
2020-01-01,"Ottawa, Ontario, Canada",TEI,Encoding,4
